 ID-EVENTO,Title,District,X-coordinate,Y-coordinate,Latitude,Length,Type
11764235,Remedial English Stage 1,centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['CursosTalleres']
11833673,Remedial English Stage 2,san blas-canillejas,448214.0,4476029.0,4.04332916259736e+16,-3.61056623119274e+16,['CursosTalleres']
11814410,Remedial English Stage 2,centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['CursosTalleres']
11814760,Remedial English Stage 2,centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['CursosTalleres']
11813700,Remedial English Stage 2,chamartin,442766.0,4477922.0,4044810636195710.0,-3.67623096200973e+16,['CursosTalleres']
11934646,Repair Café Madrid,arganzuela,440828.0,4471551.0,4039245798191530.0,-3.69720679027188e+16,[]
11945820,Reparto de árboles ornamentales,retiro,441779.0,4473428.0,4040943503279110.0,-3.68617978009932e+16,['Fiestas']
11940479,Respondiendo al estrés y cultivando resiliencia,fuencarral-el pardo,441699.0,4482933.0,4049504564211650.0,-3.68800702560937e+16,['ConferenciasColoquios']
11933445,Reto deportivo,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11827513,Revolutionary Road,centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['CineActividadesAudiovisuales']
11958700,Re-conexión,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['Exposiciones']
11768304,Richard Linklater 'Walking Life',centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11693857,Romeo y Julieta,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11950464,Romeo y Julieta,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11958988,Romería a la Virgen de la Torre 2023,unknown,Unknown,Unknown,Unknown,Unknown,['ActividadesCalleArteUrbano']
11944918,Rompiendo cadenas. Teatro,fuencarral-el pardo,441386.0,4482508.0,4049120609425070.0,-3.69163796332191e+16,['TeatroPerformance']
11941421,Rompiendo mitos sobre el final de la vida y el duelo,ciudad lineal,444580.0,4477056.0,4.04423111007912e+16,-3.65348062463119e+16,['CursosTalleres']
11944206,Rumor de olas,arganzuela,440979.0,4472617.0,4040207279862860.0,-3.6955325387824e+16,['TeatroPerformance']
11925602,Rycardo Moreno and Cenk Erdogan 'Connected Disconnection' - Retiro,retiro,441967.0,4474495.0,4041906024374350.0,-3.68406153879269e+16,['1ciudad21distritos']
11933889,Sácale partido a tu ordenador,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11955141,Sahaja yoga.,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,[]
11948634,Salida a la Exposición: Luchadoras,chamberi,439412.0,4476170.0,4.04339582609609e+16,-3.71433584866894e+16,['ExcursionesItinerariosVisitas']
11934707,SALIDA CON OJOS DE GATO: Madrid Medieval,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11887446,Salud financiera y búsqueda de empleo para grupos de mujeres,villa de vallecas,446579.0,4469157.0,4037128211425510.0,-3.62924603516998e+16,['CursosTalleres']
11958879,"San Isidro, la cocina de hoy y del ayer",villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['FiestasSanIsidro']
11934569,Scape room,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11954288,"Secretly, Greatly",arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11950946,"Secretly, Greatly (Eun-mil-ha-gae eui-dae-ha-gae)",arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11946597,Secretos de familia.,retiro,441967.0,4474495.0,4041906024374350.0,-3.68406153879269e+16,['TeatroPerformance']
11952941,Segunda semifinal. VII Torneo de Dramaturgia,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11952929,Segundo combate de cuartos de final. VII Torneo de Dramaturgia,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11907590,Semifinal y final del I Torneo de Catán,centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['ConcursosCertamenes']
11925595,Seminario de Percusión RCSMM,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ProgramacionDestacadaAgendaCultura']
11900120,Senda botánica,moncloa-aravaca,437990.0,4474399.0,4041789950036310.0,-3.73093908589311e+16,[]
11939550,Senda 'Bienvenida a la primavera',retiro,442360.0,4473388.0,4040911512464530.0,-3.67932907851843e+16,['ItinerariosOtrasActividadesAmbientales']
11601947,Senda 'Descubriendo los árboles del Retiro' y taller de semilleros.,retiro,442360.0,4473388.0,4040911512464530.0,-3.67932907851843e+16,['ItinerariosOtrasActividadesAmbientales']
11940544,Senda 'Los árboles autóctonos en el parque del Retiro',retiro,442360.0,4473388.0,4040911512464530.0,-3.67932907851843e+16,['ItinerariosOtrasActividadesAmbientales']
11940529,Senda 'Señales de la primavera',retiro,442360.0,4473388.0,4040911512464530.0,-3.67932907851843e+16,[]
11941352,Sensaciones,latina,436432.0,4472601.0,4040159394334660.0,-3749110841406560.0,['Exposiciones']
11883341,Ser mujer hoy. Grupo de apoyo,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11768286,Serge Bozon 'Don Juan',centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11912827,Serrana - Latina,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['DanzaBaile']
11294308,Sesión 5. Estructura del discurso,fuencarral-el pardo,441233.0,4481384.0,4048106787416520.0,-3.6933504628706e+16,['CursosTalleres']
11934568,Sesión de disco: Equinoccio de primavera,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11803947,Sesión de Mindfulness  (ON LINE) del Centro de Apoyo a las Familias 6,unknown,Unknown,Unknown,Unknown,Unknown,['ConferenciasColoquios']
11934067,Sesión disco ECSTATIC dance,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11942574,Sesión Hamaca,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11156310,"Sesión6. ¡Enhorabuena, piquito de oro!. Con actuación final para mostrar el trabajo realizado",fuencarral-el pardo,441233.0,4481384.0,4048106787416520.0,-3.6933504628706e+16,['CursosTalleres']
11938923,"She Rocks!, Rock años 50",tetuan,440628.0,4478947.0,4045907130615820.0,-3700271645324860.0,['CursosTalleres']
11882130,Shiatsu y emociones,ciudad lineal,444705.0,4474959.0,4042342659084210.0,-3651841641389480.0,['CursosTalleres']
11957876,"Shiatsu, para tu salud",villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['ConferenciasColoquios']
11959743,Show Científico,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['CursosTalleres']
10878666,Show de magia y cuentos: La magia de los cuentos,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['CursosTalleres']
11940791,Si se calla el cantor,latina,433786.0,4470559.0,403829835905706.0,-3.78008905641066e+16,"['Musica', 'CantautorFolkCountry']"
11957744,Siempre en camino,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['Musica']
11903521,Siete autores,san blas-canillejas,449282.0,4477702.0,4.04484289257626e+16,-3.59809698881873e+16,['Exposiciones']
11879739,Silvia Pérez Cruz,arganzuela,440723.0,4473051.0,4040596423138830.0,-3698601359753860.0,['ProgramacionDestacadaAgendaCultura']
11944854,"Simone, la mujer del Siglo",moncloa-aravaca,437516.0,4475994.0,4.04322433106418e+16,-3.73666133789024e+16,['CineActividadesAudiovisuales']
10343747,Sistema creado probando,fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['CursosTalleres']
10343762,Sistema propio probando,fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['CursosTalleres']
11883342,Smartphones para smart-femmes,hortaleza,444876.0,4479190.0,4046155641637230.0,-3.65017145804141e+16,['CursosTalleres']
11735895,Sobre el caparazón de las tortugas,salamanca,441476.0,4475151.0,4.04249263476107e+16,-3.68992085196634e+16,['ProgramacionDestacadaAgendaCultura']
11920007,Sobre terrero insólito. Trío O3,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ProgramacionDestacadaAgendaCultura']
11946867,Solete,hortaleza,444469.0,4482391.0,4049035310157370.0,-3655261744717250.0,['DanzaBaile']
11913762,Solo queda caer (Centro),centro,439593.0,4473220.0,4040740551053050.0,-3.7119218940274e+16,['1ciudad21distritos']
11912831,Solo queda caer - Arganzuela,arganzuela,440979.0,4472617.0,4040207279862860.0,-3.6955325387824e+16,['1ciudad21distritos']
11912860,Solo - CentroCentro,tetuan,440857.0,4480052.0,4046903299144090.0,-3.69766200679649e+16,['DanzaBaile']
11872191,Somos comunidad,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11871942,Somos cuerpo,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11872021,Somos espacio,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11871871,Somos memoria,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11872097,Somos tiempo,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11896769,Sonrisas y lágrimas,hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['DanzaBaile']
11910121,Soñando con las nanas de la cebolla. La poesía de Miguel Hernández,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['ConferenciasColoquios']
11884550,Soñando la antología. Grupo de escritoras perseguidoras de metáforas,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['CursosTalleres']
11958686,Sorolla y la luz,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['ConferenciasColoquios']
11958553,Sr. Nadie,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['Musica']
11934571,Story Cubes,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11944333,Storytime: A world of magic,fuencarral-el pardo,441892.0,4485296.0,4051635495615330.0,-3685946562681170.0,['CuentacuentosTiteresMarionetas']
11947244,Sufragistas,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['CineActividadesAudiovisuales']
11938086,Superlópez,tetuan,440258.0,4477792.0,4044863106357680.0,-3.7045265016586e+16,['RecitalesPresentacionesActosLiterarios']
11920624,Susanna Mulet,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11957880,Susurrando a Gloria,chamartin,441962.0,4479867.0,4.04674533792131e+16,-3.68461127744427e+16,['CuentacuentosTiteresMarionetas']
11748047,Taller de ajedrez,salamanca,442103.0,4475356.0,4.04268261595074e+16,-3.68253494819851e+16,"['ActividadesDeportivas', 'Ajedrez']"
11497744,Taller de alemán,latina,434954.0,4472113.0,4.03970746251159e+16,-3.76648854748415e+16,['CursosTalleres']
11933734,Taller de cocina,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11933202,Taller de cómic,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11938409,Taller de Cómic gratuito,vicalvaro,448357.0,4472920.0,4.0405292721436e+16,-3.60861612000171e+16,['CursosTalleres']
11933039,Taller de creación colectiva,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11933580,Taller de dibujo e ilustración.,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11941451,Taller de duelo. Comunidades compasivas,chamartin,443189.0,4479129.0,4046088981165100.0,-3.67006891744273e+16,['CursosTalleres']
11756649,Taller de español para extranjeros,barajas,449661.0,4479046.0,4046055947228690.0,-3.59374618117853e+16,['CursosTalleres']
11877200,Taller de fauna familiar,retiro,441779.0,4473428.0,4040943503279110.0,-3.68617978009932e+16,[]
11919371,Taller de gestión de ansiedad y estrés,hortaleza,445579.0,4480884.0,4.04768598458695e+16,-3.64203533423332e+16,['CursosTalleres']
11939978,Taller de Habilidades Sociales: Aprender a Debatir,villaverde,441066.0,4467547.0,4035639654251880.0,-3.69405018466108e+16,['CursosTalleres']
11932200,Taller de huerta ecológica en la temporada de primavera,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['CursosTalleres']
11893844,Taller de improvisación de teatro. Saca la actriz que llevas dentro,chamberi,439412.0,4476170.0,4.04339582609609e+16,-3.71433584866894e+16,['CursosTalleres']
11885510,Taller de informática básica: Conociendo el ordenador,carabanchel,438758.0,4471886.0,4.03953264068879e+16,-3721622686264930.0,['CursosTalleres']
11933618,Taller de inteligencia emocional,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11938717,Taller de juguetes con material reciclado,retiro,442360.0,4473388.0,4040911512464530.0,-3.67932907851843e+16,['ItinerariosOtrasActividadesAmbientales']
11946730,Taller de lectura y escritura,hortaleza,445579.0,4480884.0,4.04768598458695e+16,-3.64203533423332e+16,"['DanzaBaile', 'Flamenco']"
11944390,Taller de periodismo,arganzuela,440979.0,4472617.0,4040207279862860.0,-3.6955325387824e+16,['CursosTalleres']
11887909,Taller de smartphone: rompiendo brechas,chamartin,443189.0,4479129.0,4046088981165100.0,-3.67006891744273e+16,['CursosTalleres']
11947813,Taller del  Centro de Apoyo a las Familias 4 ¿Cómo hablar con menores sobre la muerte?,puente de vallecas,443107.0,4470541.0,4038351004859700.0,-3.67028302790754e+16,['ConferenciasColoquios']
10791370,Taller infantil: Entre versos y canciones,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['CursosTalleres']
10861785,Taller infantil: Puro teatro,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['CursosTalleres']
11939244,Taller literario,villa de vallecas,446579.0,4469157.0,4037128211425510.0,-3.62924603516998e+16,['ClubesLectura']
11934104,Taller Macramé,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11938180,Taller manejo básico de móviles,usera,441188.0,4469184.0,403711623444796.0,-3692742821990010.0,['CursosTalleres']
11933407,Taller Medioambiente,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11944613,Taller participativo mural colaborativo. Juntas construimos el Berta Cáceres,usera,439703.0,4468958.0,4036902428128390.0,-3710212677306870.0,['ActividadesCalleArteUrbano']
11932121,Taller reutilizando materiales para celebrar el Día Mundial del agua,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['CursosTalleres']
11782633,Taller Técnicas de Estudio y Clases de Apoyo,villaverde,440472.0,4465148.0,4.03347518321137e+16,-3700809560921590.0,['ActividadesEscolares']
11939884,Taller 'El mundo de los árboles': Identificación de árboles y elaboración de bombas de semillas,retiro,442360.0,4473388.0,4040911512464530.0,-3.67932907851843e+16,['ItinerariosOtrasActividadesAmbientales']
11933050,Talleres de cocina,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11868701,Talleres de lectura para colegios (Infantil y Primaria),arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11912001,Talleres dinámicos para colectivos específicos. L-Abe (2022-2023),centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11911878,Talleres dinámicos. L-Abe (2022-2023),centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11950671,Talleres Divulgativos: `Paleo en el Barrio´,villaverde,440472.0,4465148.0,4.03347518321137e+16,-3700809560921590.0,['CursosTalleres']
11945810,Talleres familiares,retiro,441779.0,4473428.0,4040943503279110.0,-3.68617978009932e+16,['Fiestas']
11765626,Talleres para colegios (Infantil y Primaria),arganzuela,440713.0,4471660.0,4.03934327561328e+16,-3.69857788029131e+16,['CursosTalleres']
11934603,Taller: Daniela Astor cinco décadas después,salamanca,441476.0,4475151.0,4.04249263476107e+16,-3.68992085196634e+16,['ProgramacionDestacadaAgendaCultura']
11933030,Taller: El libro de Pipo,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11952273,Tamborrada de Resurrección en el distrito Centro,centro,440047.0,4474058.0,4041498735934110.0,-3706662448203060.0,['ActosReligiosos']
11941487,Tarde con tu abogada Especial 8M: Los derechos de las mujeres,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11934295,Tarde de ajedrez,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11957931,Tarde de juegos,chamartin,442766.0,4477922.0,4044810636195710.0,-3.67623096200973e+16,['CursosTalleres']
11919393,Tarde de luces y algo mas,hortaleza,445579.0,4480884.0,4.04768598458695e+16,-3.64203533423332e+16,['Exposiciones']
11804402,Tardes de juego en la Biblioteca,latina,434954.0,4472113.0,4.03970746251159e+16,-3.76648854748415e+16,['CursosTalleres']
11911454,Teatralizadas. Taller de teatro,usera,439703.0,4468958.0,4036902428128390.0,-3710212677306870.0,['CursosTalleres']
11890886,Teatreras. Grupo de teatro en el Espacio de Igualdad María Telo,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11882835,Teatro de la liberación,hortaleza,444876.0,4479190.0,4046155641637230.0,-3.65017145804141e+16,['TeatroPerformance']
11693867,Teatro del privado horror,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['ProgramacionDestacadaAgendaCultura']
11948722,Teatro Infantil: `La Vuelta al Mundo en un Cocodrilo´,villaverde,442482.0,4466908.0,4035074797433510.0,-3.67730644219692e+16,['TeatroPerformance']
11936754,Teatro Musical Infantil: `Coser y Cantar´,villaverde,441066.0,4467547.0,4035639654251880.0,-3.69405018466108e+16,['Musica']
11961066,Teatro Musical Infantil: `La Cocina de los Libros´,villaverde,441066.0,4467547.0,4035639654251880.0,-3.69405018466108e+16,['Musica']
11946119,Teatro: Relación abierta,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,[]
11948116,Teatro: `No hay ladrón que por bien no venga´,villaverde,442482.0,4466908.0,4035074797433510.0,-3.67730644219692e+16,['TeatroPerformance']
11941050,Teatro: 'Back up'.,tetuan,440857.0,4480052.0,4046903299144090.0,-3.69766200679649e+16,['TeatroPerformance']
11939949,Teatro: 'Media vida'. A cargo de Jarapandra Teatro.,tetuan,440857.0,4480052.0,4046903299144090.0,-3.69766200679649e+16,['TeatroPerformance']
11941052,Teatro: 'Un paseo por tu vida'.,tetuan,440857.0,4480052.0,4046903299144090.0,-3.69766200679649e+16,['TeatroPerformance']
11933549,Técnicas de estudio,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11958014,Técnicas e inventos en el diseño textil,centro,441134.0,4473558.0,404105673503608.0,-3.69378198434133e+16,['Exposiciones']
11952133,"Tecnomayores: Mi móvil y sus aplicaciones, ubicándome en el mundo",usera,439703.0,4468958.0,4036902428128390.0,-3710212677306870.0,['CursosTalleres']
11886187,Tejedoras,barajas,449784.0,4480499.0,4.04736591049753e+16,-3592395079190450.0,['CursosTalleres']
11946966,Tejiendo redes contra el racismo,latina,435819.0,4471933.0,4039552931214330.0,-3.75626674643732e+16,['CursosTalleres']
11943265,Telar de macramé: conmemorando el 8M,chamberi,439412.0,4476170.0,4.04339582609609e+16,-3.71433584866894e+16,['CursosTalleres']
11790555,Terapia Clown,fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['TeatroPerformance']
11952935,Tercer combate de cuartos de final. VII Torneo de Dramaturgia,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11906657,Ternura y coraje. Distrito Centro,centro,439593.0,4473220.0,4040740551053050.0,-3.7119218940274e+16,['1ciudad21distritos']
11887984,Tertulia con la abogada en el Espacio de Igualdad Nieves Torres,chamartin,443189.0,4479129.0,4046088981165100.0,-3.67006891744273e+16,['ConferenciasColoquios']
11946657,Tertulia de lo clásico a lo popular,hortaleza,445579.0,4480884.0,4.04768598458695e+16,-3.64203533423332e+16,['Musica']
11887903,Tertulia Literaria Hispanoamericana Rafael Montesinos,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['RecitalesPresentacionesActosLiterarios']
11887905,Tertulia Literaria Hispanoamericana Rafael Montesinos,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['RecitalesPresentacionesActosLiterarios']
11887899,Tertulia Literaria Hispanoamericana Rafael Montesinos,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['RecitalesPresentacionesActosLiterarios']
11887901,Tertulia Literaria Hispanoamericana Rafael Montesinos,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['RecitalesPresentacionesActosLiterarios']
11883622,Tertulias en latín,centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['CursosTalleres']
11946991,"Tertulia, Género y Cine",ciudad lineal,444580.0,4477056.0,4.04423111007912e+16,-3.65348062463119e+16,['CineActividadesAudiovisuales']
11939905,The blind side,puente de vallecas,442974.0,4470850.0,4.03862936848018e+16,-3.67186580066619e+16,['CineActividadesAudiovisuales']
11954283,The Book of Fish,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11950944,The Book of Fish (Jasaneobo),arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11939470,Tierra mestiza,puente de vallecas,443950.0,4469433.0,403735856436473.0,-3.66025460649053e+16,['DanzaBaile']
11896779,"Tilindula, memorias de una mujer invisible",hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['DanzaBaile']
11934559,TIME'S UP!,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11943034,Toda una vida,arganzuela,440586.0,4471782.0,4.03945227451067e+16,-3.70008559615598e+16,['TeatroPerformance']
11897260,Todo lo demás,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ProgramacionDestacadaAgendaCultura']
11896732,Togo: una ruta etnográfica diferente,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11947702,Tomboy. Cinefórum Día de la Visibilidad Trans,carabanchel,438758.0,4471886.0,4.03953264068879e+16,-3721622686264930.0,['CineActividadesAudiovisuales']
11934692,Torneillo de NBA 2K23,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11934566,Torneillo de parchís,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11934022,Torneillo Fifa,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11907587,Torneo de Catán en la Biblioteca Eugenio Trías,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConcursosCertamenes']
11907547,Torneo de Catán en la Biblioteca Iván de Vargas,centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['ConcursosCertamenes']
11868695,Torneo de debate GROW,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11941578,Torneo de fútbol 6vs6 Cruyff Court,villaverde,441234.0,4465260.0,4033393325295460.0,-3.69312539968348e+16,[]
11768322,Toundra &amp; Manu Bravo 'Ukraína',centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['RecitalesPresentacionesActosLiterarios']
11941038,Toute Une Nuit,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11920495,Toy piano project. Víctor Trescolí Sanz,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ProgramacionDestacadaAgendaCultura']
11905888,Trance - Arganzuela,unknown,Unknown,Unknown,Unknown,Unknown,['1ciudad21distritos']
11913917,Transformar las emociones; transformar el sufrimiento,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11932893,Trapos - Barajas,barajas,450961.0,4480464.0,4.04734024185622e+16,-3.57852331910703e+16,['1ciudad21distritos']
11957802,Trazos con alma 11,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['Exposiciones']
11921783,Tres generaciones,usera,439670.0,4470445.0,4038241253009170.0,-3.71075157478223e+16,['Musica']
11565450,Tribuna Sax Ensemble de Jóvenes Intérpretes 2022-2023,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11940871,Tributo a Barbara Streisand,latina,434222.0,4472418.0,4.03997646776371e+16,-3775144917950530.0,['Musica']
11870323,"Trío de AsES: Álbum, Apps, Arte",arganzuela,440828.0,4471551.0,4039245798191530.0,-3.69720679027188e+16,['CursosTalleres']
11936844,Trío de cuatro,villaverde,441277.0,4466932.0,4035087114162280.0,-3691508909255180.0,"['TeatroPerformance', 'ComediaMonologo']"
11958099,Tropicalios Band,villa de vallecas,447581.0,4470145.0,4038024517813900.0,-3617532420014530.0,['ActividadesCalleArteUrbano']
11937230,Trovadores Urbanos,latina,437830.0,4473132.0,4040647389284970.0,-3.7327010920242e+16,"['TeatroPerformance', 'ComediaMonologo']"
11932994,Tu compi de juegos,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11913910,Tu paz: silencio y quietud,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11951897,Turistas espaciales de viaje a la luna,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['CursosTalleres']
11947636,Tutankamon,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11939139,Un espacio propio. Grupo de lectura crítico,villa de vallecas,446579.0,4469157.0,4037128211425510.0,-3.62924603516998e+16,['ClubesLectura']
11958252,"Un paseo por el pasado, presente y futuro del Canalillo",moncloa-aravaca,439102.0,4478967.0,4045914104116340.0,-3718270563679260.0,['ExcursionesItinerariosVisitas']
11768394,Un secreto a voces,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11950909,Una historia de amor y de deseo,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11945041,Una tarde de violonchelo Suzuki,fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,['Musica']
